日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
2010-01-04,20001.0,482225.0,23.8,24.25,23.8,24.2,+0.40,16.0
2010-01-05,27259.0,664282.0,24.5,24.5,24.05,24.05,-0.15,20.0
2010-01-06,27746.0,663819.0,24.25,24.25,23.8,24.2,+0.15,16.0
2010-01-07,57200.0,1399090.0,24.15,24.8,24.15,24.75,+0.55,35.0
2010-01-08,25011.0,626164.0,25.0,25.4,24.8,24.8,+0.05,21.0
2010-01-11,15007.0,369074.0,25.0,25.0,24.2,24.7,-0.10,8.0
2010-01-12,2006.0,48848.0,24.35,24.35,24.35,24.35,-0.35,3.0
2010-01-13,10000.0,245200.0,24.45,24.75,24.45,24.5,+0.15,6.0
2010-01-14,14364.0,356054.0,24.6,24.9,24.6,24.8,+0.30,12.0
2010-01-15,11000.0,269500.0,24.5,24.5,24.5,24.5,-0.30,5.0
2010-01-18,28000.0,688700.0,24.5,24.85,24.5,24.75,+0.25,19.0
2010-01-19,43000.0,1064750.0,24.4,24.9,24.4,24.7,-0.05,20.0
2010-01-20,5000.0,123300.0,24.7,24.7,24.5,24.5,-0.20,5.0
2010-01-21,88000.0,2213700.0,24.7,26.0,24.7,24.9,+0.40,72.0
2010-01-22,15000.0,354850.0,23.95,24.0,23.2,24.0,-0.90,10.0
2010-01-25,13060.0,311392.0,23.4,24.2,23.4,24.2,+0.20,16.0
2010-01-26,25000.0,577500.0,24.05,24.05,22.6,23.2,-1.00,25.0
2010-01-27,14005.0,318416.0,22.9,22.9,22.6,22.85,-0.35,15.0
2010-01-28,6000.0,139250.0,23.5,23.5,23.15,23.15,+0.30,2.0
2010-01-29,13000.0,297000.0,23.0,23.0,22.65,23.0,-0.15,12.0
2010-02-01,12000.0,270100.0,22.65,22.75,22.0,22.75,-0.25,12.0
2010-02-02,26006.0,577337.0,22.65,22.65,21.75,22.0,-0.75,27.0
2010-02-03,41006.0,877083.0,22.45,22.45,21.05,21.65,-0.35,27.0
2010-02-04,29000.0,625450.0,21.6,22.0,21.1,21.4,-0.25,27.0
2010-02-05,65009.0,1333543.0,21.0,21.2,20.1,20.4,-1.00,61.0
2010-02-06,32000.0,653400.0,19.9,21.55,19.9,20.7,+0.30,25.0
2010-02-08,63009.0,1260887.0,20.9,20.9,19.45,19.95,-0.75,45.0
2010-02-09,44000.0,888350.0,20.25,20.3,19.85,20.3,+0.35,18.0
2010-02-10,21029.0,429645.0,20.6,20.9,20.15,20.45,+0.15,20.0
2010-02-22,7019.0,146857.0,21.2,21.2,20.65,20.95,+0.50,7.0
2010-02-23,3000.0,63200.0,21.3,21.3,20.95,20.95, 0.00,3.0
