日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
2010-01-04,1443138.0,249654322.0,177.0,177.0,168.0,168.0,-9.00,962.0
2010-01-05,2056509.0,349987494.0,168.0,175.5,165.0,165.0,-3.00,1543.0
2010-01-06,1550861.0,249650965.0,166.0,167.5,157.0,158.0,-7.00,1107.0
2010-01-07,1678650.0,265313550.0,158.0,163.0,152.5,158.0, 0.00,1102.0
2010-01-08,1873551.0,301829088.0,158.0,165.0,155.0,164.5,+6.50,1167.0
2010-01-11,1012265.0,168799490.0,169.0,169.0,165.0,165.0,+0.50,742.0
2010-01-12,1454650.0,249150750.0,165.0,175.0,165.0,175.0,+10.00,1104.0
2010-01-13,1428758.0,249838392.0,173.0,178.0,171.0,174.0,-1.00,978.0
2010-01-14,852600.0,145800600.0,174.0,175.5,169.0,170.0,-4.00,602.0
2010-01-15,837553.0,146952828.0,172.0,178.0,171.0,175.0,+5.00,615.0
2010-01-18,639556.0,110713744.0,175.0,175.0,172.0,172.5,-2.50,410.0
2010-01-19,936270.0,158012860.0,172.5,172.5,167.0,167.0,X0.00,608.0
2010-01-20,1447790.0,247187590.0,168.0,176.0,163.0,172.0,+5.00,995.0
2010-01-21,1122160.0,195425940.0,172.0,177.0,170.0,172.5,+0.50,844.0
2010-01-22,684300.0,117175500.0,172.0,174.0,168.0,170.0,-2.50,541.0
2010-01-25,1520180.0,251789029.0,170.0,173.5,158.5,158.5,-11.50,927.0
2010-01-26,1567702.0,234822043.0,152.0,158.0,147.5,147.5,-11.00,905.0
2010-01-27,1302105.0,191457250.0,148.0,154.0,140.0,147.0,-0.50,925.0
2010-01-28,953550.0,142532175.0,152.0,154.0,146.0,149.0,+2.00,748.0
2010-01-29,1854378.0,286465846.0,146.0,159.0,146.0,156.5,+7.50,1307.0
2010-02-01,962220.0,147010780.0,156.0,156.5,150.0,150.0,-6.50,648.0
2010-02-02,1358369.0,195544473.0,153.0,153.0,139.5,139.5,-10.50,876.0
2010-02-03,1751209.0,241409364.0,140.0,143.0,131.0,139.5, 0.00,1191.0
2010-02-04,1587283.0,228961535.0,141.5,147.0,139.5,144.5,+5.00,1187.0
2010-02-05,1695202.0,231912886.0,138.5,141.0,134.5,135.0,-9.50,1069.0
2010-02-06,2020726.0,277092188.0,139.0,141.0,132.0,136.0,+1.00,1333.0
2010-02-08,918004.0,126709553.0,138.0,140.5,135.0,136.5,+0.50,643.0
2010-02-09,1875048.0,265923460.0,137.0,146.0,135.5,143.0,+6.50,1349.0
2010-02-10,2598895.0,390790540.0,145.0,153.0,145.0,150.5,+7.50,1558.0
2010-02-22,1358501.0,202852873.0,154.5,154.5,143.5,146.0,-4.50,1084.0
2010-02-23,1719413.0,259080276.0,144.5,155.0,142.5,152.0,+6.00,1305.0
2010-02-24,2529788.0,398091292.0,150.0,161.0,150.0,159.0,+7.00,1681.0
2010-02-25,1365695.0,216798459.0,160.0,162.5,155.5,157.5,-1.50,991.0
2010-02-26,1418327.0,226445839.0,160.0,162.5,157.5,158.0,+0.50,1079.0
2010-03-01,808892.0,127113987.0,159.0,160.5,154.5,157.0,-1.00,652.0
2010-03-02,1417874.0,230055649.0,158.0,165.0,157.0,161.5,+4.50,1114.0
2010-03-03,521518.0,83748601.0,162.5,164.0,158.0,158.0,-3.50,456.0
2010-03-04,783533.0,125441443.0,159.0,163.5,157.0,157.5,-0.50,621.0
2010-03-05,440674.0,70264492.0,160.0,161.0,158.0,158.0,+0.50,393.0
2010-03-08,457122.0,73055398.0,162.0,162.0,158.5,159.0,+1.00,388.0
2010-03-09,963209.0,156655649.0,160.0,165.0,159.5,161.0,+2.00,758.0
2010-03-10,592686.0,94613916.0,162.0,163.0,158.0,159.0,-2.00,487.0
2010-03-11,944402.0,151603419.0,160.5,163.0,158.5,161.5,+2.50,676.0
2010-03-12,2607050.0,434872419.0,162.0,170.5,160.0,169.0,+7.50,1837.0
2010-03-15,1238498.0,211704162.0,170.0,175.0,167.5,169.0, 0.00,1039.0
2010-03-16,514710.0,86601780.0,169.0,171.0,166.5,168.0,-1.00,421.0
2010-03-17,2351747.0,415329082.0,170.0,179.5,169.0,179.5,+11.50,1578.0
2010-03-18,2847596.0,535947840.0,182.5,192.0,182.5,189.5,+10.00,1884.0
2010-03-19,2375002.0,429509366.0,176.5,187.5,176.5,184.5,-5.00,1531.0
2010-03-22,4107308.0,788869052.0,182.0,197.0,182.0,188.5,+4.00,2588.0
2010-03-23,2026312.0,370629160.0,188.0,191.0,175.5,181.5,-7.00,1459.0
2010-03-24,961840.0,172744520.0,181.5,183.5,177.0,178.0,-3.50,764.0
2010-03-25,1276448.0,232825361.0,177.0,186.0,177.0,180.5,+2.50,970.0
2010-03-26,846402.0,152426252.0,182.5,183.0,178.0,179.0,-1.50,663.0
2010-03-29,1190321.0,215836476.0,181.0,184.5,178.0,179.0, 0.00,893.0
2010-03-30,945760.0,171261418.0,180.0,184.5,179.0,179.5,+0.50,722.0
2010-03-31,509341.0,91959868.0,180.0,182.0,179.5,180.0,+0.50,394.0
2010-04-01,824900.0,151317900.0,181.5,186.0,181.0,181.5,+1.50,674.0
2010-04-02,1566613.0,293339970.0,184.0,191.0,183.5,190.0,+8.50,1228.0
2010-04-06,1017902.0,193018772.0,192.5,194.0,187.5,188.0,-2.00,739.0
2010-04-07,921076.0,176772052.0,190.0,194.0,190.0,191.5,+3.50,683.0
2010-04-08,903149.0,169613012.0,192.0,193.0,183.5,189.0,-2.50,662.0
2010-04-09,350030.0,65167080.0,188.0,188.0,185.0,187.5,-1.50,253.0
2010-04-12,153578.0,28753164.0,191.0,191.0,185.5,186.5,-1.00,129.0
2010-04-13,387300.0,72148150.0,186.5,189.0,183.5,184.0,-2.50,299.0
2010-04-14,2821814.0,546428631.0,185.5,196.5,185.5,195.5,+11.50,1660.0
2010-04-15,871181.0,167328297.0,195.0,196.0,189.5,189.5,-6.00,648.0
2010-04-16,604176.0,114163912.0,191.0,192.5,187.0,187.0,-2.50,492.0
2010-04-19,784354.0,145413720.0,186.0,191.0,178.0,180.0,-7.00,631.0
2010-04-20,595230.0,107995130.0,181.0,184.0,179.0,181.0,+1.00,446.0
2010-04-21,406127.0,74805368.0,184.0,186.0,182.5,183.5,+2.50,359.0
2010-04-22,539379.0,100423752.0,181.5,188.0,181.5,188.0,+4.50,456.0
2010-04-23,2037926.0,401761570.0,191.0,201.0,189.0,195.0,+7.00,1465.0
2010-04-26,982506.0,192739164.0,196.5,200.0,193.0,195.0, 0.00,767.0
2010-04-27,1707364.0,346425800.0,200.0,208.0,199.0,200.0,+5.00,1230.0
2010-04-28,2215216.0,454114964.0,197.0,213.0,195.0,210.5,+10.50,1585.0
2010-04-29,1913741.0,397191574.0,212.0,213.0,202.0,213.0,+2.50,1327.0
2010-04-30,3565284.0,781459356.0,227.5,227.5,211.0,211.0,-2.00,2272.0
2010-05-03,2740373.0,583606830.0,215.0,222.0,205.0,209.0,-2.00,1942.0
2010-05-04,1479826.0,304590178.0,213.0,213.0,202.0,203.0,-6.00,1168.0
2010-05-05,1377309.0,276953190.0,198.0,207.0,195.0,205.0,+2.00,1156.0
2010-05-06,2136133.0,442947463.0,205.0,211.5,201.0,206.5,+1.50,1620.0
2010-05-07,1950393.0,387213565.0,201.0,206.5,192.5,205.0,-1.50,1445.0
2010-05-10,2144199.0,449624283.0,208.0,215.0,203.5,212.5,+7.50,1615.0
2010-05-11,1637547.0,347665323.0,212.5,216.0,208.0,209.0,-3.50,1153.0
2010-05-12,915170.0,191270350.0,211.0,212.5,205.0,205.0,-4.00,732.0
2010-05-13,1309249.0,274459792.0,209.0,212.0,207.5,208.0,+3.00,942.0
2010-05-14,3278976.0,697283847.0,208.0,215.0,207.0,214.5,+6.50,2024.0
2010-05-17,1221424.0,254057920.0,212.0,213.0,203.5,203.5,-11.00,939.0
2010-05-18,3384530.0,653305230.0,204.5,206.5,189.5,189.5,-14.00,2252.0
2010-05-19,3116965.0,556300865.0,180.5,185.0,176.5,181.0,-8.50,2217.0
2010-05-20,1586062.0,284029660.0,180.5,184.5,171.5,175.0,-6.00,1290.0
2010-05-21,1633482.0,269935030.0,166.0,170.0,163.0,163.5,-11.50,1178.0
2010-05-24,1432308.0,242013168.0,166.0,172.0,165.5,170.0,+6.50,1175.0
2010-05-25,1363290.0,221688300.0,167.0,170.0,158.5,164.0,-6.00,1073.0
2010-05-26,1442751.0,241883919.0,166.0,171.0,163.5,169.0,+5.00,1141.0
2010-05-27,2568197.0,452425057.0,166.0,180.5,166.0,180.5,+11.50,1627.0
2010-05-28,1923797.0,347484069.0,182.0,184.0,176.5,177.0,-3.50,1421.0
2010-05-31,1211030.0,216527840.0,177.0,181.5,176.0,178.0,+1.00,840.0
2010-06-01,1132100.0,197694500.0,176.0,177.5,172.0,172.5,-5.50,816.0
2010-06-02,1077246.0,181928574.0,170.5,173.0,165.0,165.5,-7.00,839.0
2010-06-03,2182145.0,379232665.0,169.0,177.0,168.0,177.0,+11.50,1507.0
2010-06-04,1624247.0,291546466.0,179.0,183.0,175.0,177.5,+0.50,1266.0
2010-06-07,929020.0,159162240.0,170.0,176.0,168.0,176.0,-1.50,655.0
2010-06-08,1126120.0,200829720.0,178.0,181.0,175.0,176.5,+0.50,920.0
2010-06-09,923423.0,161875965.0,178.0,180.5,170.0,171.5,-5.00,744.0
2010-06-10,559565.0,96192245.0,174.0,174.0,170.0,172.0,+0.50,490.0
2010-06-11,796293.0,139930068.0,175.0,178.5,173.0,173.0,+1.00,647.0
2010-06-14,673362.0,118233531.0,175.0,177.5,174.5,175.5,+2.50,531.0
2010-06-15,830412.0,145890749.0,176.5,178.0,173.0,178.0,+2.50,643.0
2010-06-17,1649343.0,299236269.0,178.0,184.5,178.0,182.5,+4.50,1305.0
2010-06-18,1368145.0,251232461.0,184.0,186.5,181.0,182.0,-0.50,1072.0
2010-06-21,634555.0,115591010.0,184.5,185.0,181.0,181.5,-0.50,487.0
2010-06-22,933573.0,170107645.0,182.0,184.5,178.0,183.5,+2.00,741.0
2010-06-23,810000.0,147766500.0,182.0,184.0,180.0,183.0,-0.50,529.0
