日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
2010-01-04,10354638.0,322897780.0,31.25,31.55,30.6,31.25, 0.00,3715.0
2010-01-05,8261592.0,254881917.0,31.5,31.6,30.3,30.3,-0.95,3081.0
2010-01-06,5534301.0,167319413.0,30.3,30.8,30.0,30.05,-0.25,2367.0
2010-01-07,5560130.0,164216520.0,30.1,30.3,29.0,29.1,-0.95,2562.0
2010-01-08,3830353.0,110710017.0,29.1,29.3,28.2,29.1, 0.00,1737.0
2010-01-11,2677461.0,77806227.0,29.1,29.35,28.7,29.0,-0.10,1277.0
2010-01-12,3069068.0,90646982.0,29.2,29.85,29.2,29.55,+0.55,1529.0
2010-01-13,2114768.0,62010274.0,29.55,29.55,29.2,29.2,-0.35,937.0
2010-01-14,5666101.0,169004193.0,29.3,30.5,29.2,30.1,+0.90,2246.0
2010-01-15,4861369.0,147002560.0,30.3,30.5,30.0,30.15,+0.05,1940.0
2010-01-18,4430127.0,133245160.0,29.6,30.3,29.6,30.3,+0.15,1622.0
2010-01-19,12496744.0,384297724.0,30.45,31.2,30.3,30.3, 0.00,4952.0
2010-01-20,7663009.0,235108982.0,30.6,31.0,30.0,30.65,+0.35,2921.0
2010-01-21,9829333.0,303535568.0,30.75,31.2,30.6,30.6,-0.05,3826.0
2010-01-22,5638034.0,168125736.0,30.4,30.4,29.1,29.5,-1.10,2262.0
2010-01-25,3256695.0,96077567.0,29.0,30.0,29.0,29.2,-0.30,1426.0
2010-01-26,6005060.0,168707010.0,29.2,29.6,27.2,27.2,-2.00,2257.0
2010-01-27,4919148.0,133164064.0,27.2,27.85,26.3,26.6,-0.60,2031.0
2010-01-28,3227751.0,88041341.0,27.0,27.55,26.8,27.45,+0.85,1389.0
2010-01-29,1844887.0,49416799.0,27.0,27.25,26.3,26.75,-0.70,902.0
2010-02-01,1724897.0,45487542.0,26.75,27.0,26.0,26.05,-0.70,865.0
2010-02-02,3666524.0,95409489.0,26.5,26.85,24.95,25.5,-0.55,1513.0
2010-02-03,2246593.0,58224382.0,25.6,26.1,25.5,26.0,+0.50,1027.0
2010-02-04,4337702.0,117646391.0,26.8,27.5,26.6,27.15,+1.15,1911.0
2010-02-05,4015461.0,103710824.0,26.0,26.6,25.25,25.8,-1.35,1616.0
2010-02-06,3246075.0,80456207.0,26.0,26.0,24.0,24.5,-1.30,1322.0
2010-02-08,2083541.0,51823472.0,24.9,25.25,24.3,25.0,+0.50,987.0
2010-02-09,2606089.0,67241124.0,25.0,26.3,24.65,26.1,+1.10,1285.0
2010-02-10,3343913.0,89747961.0,26.3,27.3,26.3,26.8,+0.70,1605.0
2010-02-22,2147612.0,57819852.0,27.3,27.7,26.2,26.3,-0.50,1029.0
2010-02-23,1242099.0,32639277.0,26.65,26.65,26.0,26.2,-0.10,655.0
2010-02-24,1305676.0,34402833.0,26.0,26.6,26.0,26.25,+0.05,646.0
2010-02-25,1175179.0,30743531.0,26.5,26.6,25.7,25.7,-0.55,674.0
2010-02-26,1324594.0,33782966.0,25.9,26.0,25.2,25.3,-0.40,695.0
2010-03-01,1433446.0,36747946.0,25.3,26.0,25.2,26.0,+0.70,706.0
2010-03-02,3297457.0,88089647.0,26.4,27.15,26.15,26.5,+0.50,1622.0
2010-03-03,1348078.0,35690930.0,26.6,26.95,26.2,26.2,-0.30,704.0
2010-03-04,2253711.0,60057656.0,26.2,27.05,26.2,26.4,+0.20,1078.0
2010-03-05,4798491.0,129782086.0,26.8,27.2,26.6,27.1,+0.70,1967.0
2010-03-08,2231346.0,60332993.0,27.25,27.25,26.8,26.95,-0.15,1072.0
2010-03-09,3087711.0,84056797.0,27.0,27.5,26.8,27.15,+0.20,1307.0
2010-03-10,2429333.0,66394941.0,27.2,27.7,27.05,27.15, 0.00,1047.0
2010-03-11,1910899.0,51574047.0,27.25,27.45,26.5,26.6,-0.55,916.0
2010-03-12,1485539.0,39920648.0,26.85,27.1,26.7,26.8,+0.20,745.0
2010-03-15,1434661.0,37868975.0,26.85,26.95,26.1,26.15,-0.65,650.0
2010-03-16,1129967.0,29553420.0,26.0,26.35,26.0,26.1,-0.05,568.0
2010-03-17,1766284.0,46819066.0,26.5,26.75,26.3,26.7,+0.60,937.0
2010-03-18,4764256.0,129811575.0,26.75,27.5,26.65,27.5,+0.80,2049.0
2010-03-19,12576010.0,359483980.0,28.0,29.05,28.0,28.7,+1.20,4921.0
2010-03-22,3467384.0,97860470.0,28.7,28.7,28.0,28.1,-0.60,1440.0
2010-03-23,2451424.0,68655000.0,28.2,28.5,27.5,27.6,-0.50,1147.0
2010-03-24,2699383.0,75868930.0,28.0,28.4,27.8,27.8,+0.20,1319.0
2010-03-25,1777195.0,49413346.0,27.9,28.1,27.6,27.8, 0.00,913.0
2010-03-26,2495782.0,70142996.0,27.9,28.4,27.8,28.0,+0.20,1209.0
2010-03-29,3288988.0,92538487.0,28.15,28.5,27.8,28.05,+0.05,1398.0
2010-03-30,1991434.0,55482172.0,28.15,28.3,27.6,27.65,-0.40,914.0
2010-03-31,1470570.0,40701180.0,27.65,27.9,27.5,27.6,-0.05,725.0
2010-04-01,9820090.0,279466269.0,27.7,28.7,27.6,28.55,+0.95,3634.0
2010-04-02,7785838.0,224725585.0,28.75,29.2,28.3,28.85,+0.30,3052.0
2010-04-06,7075999.0,205925793.0,29.25,29.45,28.65,29.0,+0.15,2880.0
2010-04-07,3470680.0,100169505.0,29.15,29.45,28.6,28.65,-0.35,1506.0
2010-04-08,2993795.0,84575228.0,28.65,28.85,27.7,27.85,-0.80,1357.0
2010-04-09,1688179.0,47321901.0,28.2,28.25,27.85,28.25,+0.40,849.0
2010-04-12,1638674.0,45730007.0,28.3,28.5,27.75,27.8,-0.45,741.0
2010-04-13,1475927.0,40811548.0,28.0,28.0,27.15,27.4,-0.40,674.0
2010-04-14,2053791.0,55822493.0,27.45,27.55,26.95,27.3,-0.10,967.0
2010-04-15,2061056.0,56849204.0,27.6,27.9,27.45,27.55,+0.25,891.0
2010-04-16,1876631.0,51508040.0,27.5,27.8,27.2,27.2,-0.35,852.0
2010-04-19,2374694.0,63487256.0,26.5,27.3,26.2,26.25,-0.95,1061.0
2010-04-20,1693032.0,44853785.0,26.8,26.8,26.3,26.6,+0.35,714.0
2010-04-21,1583065.0,42580514.0,26.9,27.1,26.7,26.95,+0.35,788.0
2010-04-22,4345378.0,119099723.0,27.0,27.8,26.8,27.4,+0.45,1744.0
2010-04-23,2738398.0,74229436.0,27.5,27.5,27.0,27.0,-0.40,1116.0
2010-04-26,1788108.0,48298551.0,27.15,27.3,26.8,26.8,-0.20,837.0
2010-04-27,1831171.0,48649340.0,27.0,27.0,26.35,26.4,-0.40,894.0
2010-04-28,2104276.0,54672638.0,25.8,26.2,25.6,26.0,-0.40,816.0
2010-04-29,1477992.0,38674171.0,26.0,26.45,26.0,26.0, 0.00,748.0
2010-04-30,1919488.0,49638585.0,26.7,26.7,25.5,25.5,-0.50,999.0
2010-05-03,1508844.0,37953400.0,25.5,25.9,24.85,25.0,-0.50,703.0
2010-05-04,1619893.0,40873427.0,25.1,25.5,25.0,25.4,+0.40,758.0
2010-05-05,5150691.0,133272293.0,25.2,26.5,25.1,25.85,+0.45,2309.0
2010-05-06,2386035.0,60938125.0,26.0,26.1,24.85,25.0,-0.85,1104.0
2010-05-07,2438635.0,58727144.0,23.55,25.0,23.4,24.6,-0.40,1115.0
2010-05-10,1531884.0,38299671.0,24.8,25.3,24.6,25.2,+0.60,783.0
2010-05-11,1408603.0,35515845.0,25.5,25.65,24.8,24.8,-0.40,675.0
