日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
2010-01-04,6423986.0,36067290.0,5.73,5.73,5.52,5.57,-0.16,1168.0
2010-01-05,4008200.0,22452038.0,5.68,5.7,5.55,5.57, 0.00,707.0
2010-01-06,6491844.0,37938639.0,5.7,5.95,5.65,5.95,+0.38,970.0
2010-01-07,17898589.0,112313241.0,6.16,6.36,6.05,6.27,+0.32,2566.0
2010-01-08,19600648.0,129045108.0,6.2,6.7,6.1,6.68,+0.41,3429.0
2010-01-11,15963186.0,113028329.0,6.75,7.14,6.75,7.14,+0.46,2945.0
2010-01-12,12564020.0,86876343.0,7.21,7.21,6.7,6.86,-0.28,2313.0
2010-01-13,6400211.0,42019121.0,6.69,6.7,6.5,6.55,-0.31,1324.0
2010-01-14,8069229.0,55676993.0,6.58,7.0,6.58,7.0,+0.45,1211.0
2010-01-15,14540802.0,104996692.0,7.1,7.48,7.1,7.14,+0.14,2751.0
2010-01-18,10375545.0,75536877.0,7.12,7.59,6.9,7.34,+0.20,1916.0
2010-01-19,5522650.0,40302685.0,7.5,7.53,7.2,7.22,-0.12,1246.0
2010-01-20,6474675.0,47138059.0,7.3,7.43,7.1,7.24,+0.02,1430.0
2010-01-21,5258373.0,37321681.0,7.23,7.3,7.0,7.01,-0.23,1122.0
2010-01-22,5086583.0,34009077.0,6.82,6.9,6.55,6.61,-0.40,1034.0
2010-01-25,3300841.0,22140829.0,6.5,6.9,6.4,6.66,+0.05,766.0
2010-01-26,4363616.0,28224608.0,6.75,6.86,6.2,6.25,-0.41,898.0
2010-01-27,2187672.0,13742345.0,6.25,6.42,6.09,6.37,+0.12,554.0
2010-01-28,1825630.0,11937569.0,6.37,6.69,6.37,6.65,+0.28,521.0
2010-01-29,1963000.0,12675230.0,6.45,6.64,6.39,6.45,-0.20,439.0
2010-02-01,784500.0,5007349.0,6.5,6.58,6.3,6.32,-0.13,244.0
2010-02-02,1675912.0,10451722.0,6.52,6.52,6.03,6.1,-0.22,406.0
2010-02-03,1296308.0,7949871.0,6.13,6.23,6.06,6.11,+0.01,309.0
2010-02-04,893000.0,5494460.0,6.15,6.23,6.1,6.14,+0.03,280.0
2010-02-05,2296020.0,13293784.0,5.9,6.0,5.72,5.72,-0.42,545.0
2010-02-06,2157285.0,11668997.0,5.4,5.72,5.32,5.4,-0.32,493.0
2010-02-08,1179188.0,6473571.0,5.4,5.65,5.28,5.54,+0.14,316.0
2010-02-09,1162000.0,6652190.0,5.56,5.85,5.47,5.8,+0.26,316.0
2010-02-10,2586000.0,15545710.0,5.95,6.15,5.9,6.06,+0.26,593.0
2010-02-22,3256057.0,21031015.0,6.48,6.48,6.27,6.48,+0.42,747.0
2010-02-23,3022787.0,19332083.0,6.35,6.6,6.25,6.47,-0.01,648.0
2010-02-24,1454000.0,9175910.0,6.42,6.42,6.25,6.35,-0.12,361.0
2010-02-25,1705000.0,10790990.0,6.4,6.45,6.22,6.22,-0.13,409.0
2010-02-26,1842053.0,11583907.0,6.3,6.36,6.21,6.25,+0.03,413.0
2010-03-01,1562209.0,9904348.0,6.3,6.39,6.3,6.36,+0.11,343.0
2010-03-02,2063001.0,13230006.0,6.4,6.48,6.26,6.45,+0.09,440.0
2010-03-03,1498297.0,9606822.0,6.5,6.52,6.34,6.35,-0.10,352.0
2010-03-04,1152052.0,7327868.0,6.38,6.45,6.3,6.31,-0.04,343.0
2010-03-05,1224788.0,7723202.0,6.35,6.39,6.25,6.3,-0.01,314.0
2010-03-08,1784000.0,11301240.0,6.39,6.39,6.26,6.39,+0.09,334.0
2010-03-09,3705449.0,23669265.0,6.37,6.49,6.26,6.48,+0.09,691.0
2010-03-10,3365520.0,21847704.0,6.47,6.56,6.4,6.5,+0.02,716.0
2010-03-11,1848245.0,11904076.0,6.53,6.58,6.35,6.35,-0.15,409.0
2010-03-12,1181208.0,7543454.0,6.45,6.45,6.36,6.38,+0.03,237.0
2010-03-15,1617893.0,10315603.0,6.38,6.47,6.28,6.3,-0.08,313.0
2010-03-16,996002.0,6291092.0,6.25,6.39,6.25,6.3, 0.00,230.0
2010-03-17,1403979.0,8889846.0,6.3,6.37,6.3,6.34,+0.04,319.0
2010-03-18,2635552.0,16871992.0,6.36,6.44,6.31,6.44,+0.10,528.0
2010-03-19,2911097.0,18846121.0,6.42,6.52,6.4,6.5,+0.06,639.0
2010-03-22,2106292.0,13506957.0,6.5,6.5,6.35,6.43,-0.07,409.0
2010-03-23,2138054.0,13627130.0,6.44,6.47,6.3,6.31,-0.12,493.0
2010-03-24,3379340.0,21645625.0,6.4,6.47,6.31,6.44,+0.13,708.0
2010-03-25,2395213.0,15424661.0,6.44,6.5,6.35,6.44, 0.00,551.0
2010-03-26,1890755.0,12124832.0,6.48,6.48,6.39,6.39,-0.05,357.0
2010-03-29,2169501.0,13929169.0,6.4,6.49,6.34,6.41,+0.02,520.0
2010-03-30,5858002.0,38433562.0,6.5,6.66,6.5,6.58,+0.17,1029.0
2010-03-31,4969046.0,32984331.0,6.67,6.7,6.58,6.59,+0.01,1034.0
2010-04-01,2452001.0,16128956.0,6.6,6.62,6.54,6.54,-0.05,484.0
2010-04-02,7774125.0,52708111.0,6.64,6.88,6.57,6.8,+0.26,1455.0
2010-04-06,4228043.0,29439284.0,7.0,7.03,6.85,6.85,+0.05,1044.0
2010-04-07,2130034.0,14455636.0,6.85,6.98,6.72,6.75,-0.10,496.0
2010-04-08,2558518.0,17402841.0,6.75,6.9,6.72,6.77,+0.02,531.0
2010-04-09,1393075.0,9407992.0,6.79,6.84,6.7,6.73,-0.04,374.0
2010-04-12,9393000.0,66751306.0,6.89,7.2,6.8,7.2,+0.47,1908.0
2010-04-13,7036200.0,50856002.0,7.4,7.4,7.1,7.13,-0.07,1581.0
2010-04-14,4997705.0,36001331.0,7.2,7.25,7.14,7.18,+0.05,1117.0
2010-04-15,4286690.0,31099896.0,7.27,7.38,7.18,7.19,+0.01,999.0
2010-04-16,3826100.0,27632212.0,7.25,7.3,7.15,7.2,+0.01,845.0
2010-04-19,4291418.0,29454857.0,7.06,7.1,6.7,6.7,-0.50,937.0
2010-04-20,4501400.0,29725307.0,6.75,6.85,6.35,6.7, 0.00,877.0
2010-04-21,2108612.0,14322242.0,6.8,6.87,6.71,6.75,+0.05,497.0
2010-04-22,2014758.0,13506565.0,6.8,6.8,6.65,6.75, 0.00,437.0
2010-04-23,9706780.0,69139412.0,6.8,7.22,6.8,7.22,+0.47,1891.0
2010-04-26,8390868.0,61556311.0,7.46,7.46,7.23,7.25,+0.03,1354.0
2010-04-27,3115512.0,22233448.0,7.25,7.25,7.06,7.15,-0.10,642.0
2010-04-28,16313995.0,120591859.0,7.1,7.65,6.95,7.61,+0.46,3129.0
2010-04-29,24011923.0,191134754.0,8.0,8.14,7.7,8.09,+0.48,4037.0
2010-04-30,14330600.0,116650251.0,8.5,8.5,7.85,7.95,-0.14,2762.0
2010-05-03,13876999.0,115035309.0,8.11,8.4,8.07,8.33,+0.38,2610.0
2010-05-04,9116468.0,75234688.0,8.4,8.52,8.08,8.14,-0.19,1815.0
2010-05-05,8403351.0,66004431.0,7.9,8.05,7.71,7.75,-0.39,1749.0
2010-05-06,5873523.0,45476144.0,7.71,7.94,7.51,7.63,-0.12,1164.0
2010-05-07,5984020.0,43413013.0,7.15,7.45,7.1,7.45,-0.18,1343.0
2010-05-10,4809256.0,37241633.0,7.52,7.97,7.45,7.97,+0.52,1028.0
2010-05-11,7120300.0,57390195.0,8.03,8.21,7.9,7.9,-0.07,1429.0
2010-05-12,3787492.0,29569792.0,7.95,8.0,7.67,7.7,-0.20,851.0
2010-05-13,2875539.0,22397611.0,7.79,7.86,7.73,7.78,+0.08,718.0
2010-05-14,3141085.0,24567668.0,7.81,7.88,7.76,7.81,+0.03,638.0
2010-05-17,3348377.0,25106307.0,7.51,7.69,7.4,7.41,-0.40,823.0
2010-05-18,2084920.0,15405016.0,7.42,7.5,7.31,7.42,+0.01,494.0
2010-05-19,1765101.0,13028695.0,7.43,7.43,7.3,7.4,-0.02,455.0
2010-05-20,2077497.0,15095897.0,7.35,7.4,7.12,7.16,-0.24,434.0
2010-05-21,4153000.0,27858250.0,6.66,6.9,6.66,6.7,-0.46,766.0
2010-05-24,1909249.0,12869025.0,6.7,6.82,6.63,6.76,+0.06,421.0
2010-05-25,2283215.0,14594284.0,6.5,6.65,6.29,6.33,-0.43,557.0
2010-05-26,1249033.0,8020612.0,6.34,6.55,6.34,6.42,+0.09,363.0
2010-05-27,1697043.0,11346108.0,6.5,6.85,6.45,6.81,+0.39,452.0
2010-05-28,1833099.0,12702751.0,6.82,7.09,6.82,6.85,+0.04,497.0
2010-05-31,976068.0,6668448.0,6.95,6.95,6.76,6.85, 0.00,280.0
2010-06-01,1147000.0,7700400.0,6.8,6.8,6.65,6.7,-0.15,309.0
2010-06-02,936000.0,6173230.0,6.6,6.69,6.55,6.6,-0.10,254.0
2010-06-03,1504000.0,10040860.0,6.67,6.75,6.6,6.7,+0.10,399.0
2010-06-04,1282102.0,8402092.0,6.45,6.66,6.45,6.57,-0.13,325.0
2010-06-07,1710005.0,10672591.0,6.25,6.29,6.15,6.28,-0.29,482.0
2010-06-08,1799020.0,11266648.0,6.16,6.38,6.16,6.34,+0.06,394.0
2010-06-09,1415430.0,8878621.0,6.37,6.38,6.14,6.16,-0.18,345.0
2010-06-10,932025.0,5816826.0,6.19,6.3,6.17,6.29,+0.13,250.0
2010-06-11,2264280.0,14233582.0,6.3,6.36,6.22,6.24,-0.05,525.0
2010-06-14,1274567.0,8035742.0,6.3,6.35,6.25,6.31,+0.07,345.0
2010-06-15,977063.0,6167209.0,6.34,6.35,6.28,6.3,-0.01,240.0
2010-06-17,1611000.0,10189090.0,6.27,6.37,6.27,6.31,+0.01,328.0
2010-06-18,1005000.0,6316400.0,6.32,6.33,6.25,6.28,-0.03,247.0
2010-06-21,3124220.0,20225214.0,6.28,6.6,6.28,6.56,+0.28,654.0
2010-06-22,1204663.0,7798977.0,6.51,6.51,6.43,6.5,-0.06,307.0
2010-06-23,1004053.0,6466278.0,6.4,6.5,6.39,6.41,-0.09,266.0
2010-06-24,1845110.0,12016387.0,6.43,6.57,6.43,6.52,+0.11,368.0
2010-06-25,700088.0,4483902.0,6.45,6.49,6.37,6.4,-0.12,221.0
2010-06-28,751000.0,4843870.0,6.45,6.5,6.4,6.42,+0.02,204.0
2010-06-29,1130261.0,7192600.0,6.42,6.48,6.26,6.29,-0.13,291.0
2010-06-30,1065125.0,6558286.0,6.2,6.2,6.1,6.15,-0.14,276.0
2010-07-01,728242.0,4484356.0,6.15,6.23,6.12,6.15, 0.00,181.0
2010-07-02,548000.0,3385170.0,6.15,6.22,6.13,6.16,+0.01,197.0
2010-07-05,840350.0,5137795.0,6.17,6.19,6.06,6.15,-0.01,223.0
2010-07-06,896449.0,5548093.0,6.13,6.26,6.1,6.25,+0.10,287.0
2010-07-07,882459.0,5511385.0,6.27,6.3,6.2,6.25, 0.00,245.0
2010-07-08,1701293.0,10811260.0,6.35,6.43,6.3,6.4,+0.15,420.0
2010-07-09,827547.0,5275584.0,6.4,6.43,6.31,6.36,-0.04,220.0
2010-07-12,2540380.0,15850062.0,6.26,6.3,6.2,6.22,-0.14,518.0
2010-07-13,1060000.0,6570110.0,6.2,6.25,6.16,6.17,-0.05,252.0
2010-07-14,958327.0,5941642.0,6.2,6.24,6.17,6.17, 0.00,224.0
2010-07-15,1078266.0,6674920.0,6.18,6.22,6.16,6.17, 0.00,248.0
2010-07-16,1428205.0,8772592.0,6.2,6.2,6.12,6.15,-0.02,297.0
2010-07-19,1038533.0,6438263.0,6.1,6.26,6.1,6.23,+0.08,274.0
2010-07-20,1267727.0,7352815.0,5.8,5.8,5.8,5.8,-0.43,333.0
2010-07-21,1907807.0,10302155.0,5.4,5.4,5.4,5.4,-0.40,306.0
2010-07-22,20538840.0,106636620.0,5.03,5.65,5.03,5.6,+0.20,3455.0
2010-07-23,9580240.0,51855423.0,5.35,5.49,5.35,5.38,-0.22,1774.0
2010-07-26,6177544.0,34082703.0,5.38,5.63,5.37,5.49,+0.11,1194.0
2010-07-27,3801428.0,21044303.0,5.55,5.64,5.49,5.52,+0.03,669.0
2010-07-28,3051383.0,17156984.0,5.59,5.7,5.55,5.6,+0.08,704.0
2010-07-29,2090858.0,11672627.0,5.6,5.65,5.53,5.57,-0.03,442.0
2010-07-30,2031602.0,11380799.0,5.57,5.64,5.57,5.6,+0.03,379.0
2010-08-02,2612721.0,14810889.0,5.7,5.7,5.64,5.7,+0.10,475.0
2010-08-03,4048247.0,24288672.0,5.79,6.08,5.75,6.04,+0.34,896.0
2010-08-04,5822125.0,36164736.0,6.12,6.4,6.1,6.28,+0.24,1105.0
2010-08-05,4335615.0,27232256.0,6.5,6.5,6.06,6.1,-0.18,930.0
2010-08-06,1948259.0,11990286.0,6.1,6.24,6.1,6.2,+0.10,420.0
2010-08-09,2339593.0,14683668.0,6.2,6.4,6.15,6.29,+0.09,531.0
2010-08-10,1905493.0,11886247.0,6.29,6.35,6.18,6.18,-0.11,420.0
2010-08-11,1784319.0,10857848.0,6.12,6.18,6.04,6.05,-0.13,424.0
2010-08-12,1934030.0,11503810.0,5.99,6.0,5.88,6.0,-0.05,383.0
2010-08-13,1414295.0,8671624.0,6.18,6.2,6.06,6.17,+0.17,368.0
2010-08-16,1545658.0,9517999.0,6.2,6.2,6.11,6.19,+0.02,306.0
2010-08-17,2161458.0,13401818.0,6.19,6.25,6.13,6.15,-0.04,373.0
2010-08-18,2178093.0,13408601.0,6.2,6.2,6.11,6.18,+0.03,403.0
2010-08-19,1294200.0,7929669.0,6.19,6.2,6.08,6.09,-0.09,305.0
2010-08-20,1482301.0,8938165.0,6.02,6.09,6.0,6.09, 0.00,278.0
2010-08-23,1535533.0,9318948.0,6.11,6.15,6.0,6.04,-0.05,319.0
2010-08-24,4513050.0,28248315.0,6.1,6.38,6.01,6.32,+0.28,1023.0
2010-08-25,4263100.0,26416945.0,6.27,6.27,6.12,6.15,-0.17,727.0
2010-08-26,2170000.0,13336190.0,6.2,6.21,6.1,6.1,-0.05,411.0
2010-08-27,2195000.0,13676940.0,6.13,6.3,6.11,6.22,+0.12,530.0
2010-08-30,4859249.0,30992924.0,6.35,6.46,6.27,6.37,+0.15,928.0
2010-08-31,3309157.0,20965557.0,6.49,6.49,6.21,6.26,-0.11,734.0
2010-09-01,1976200.0,12557489.0,6.3,6.4,6.29,6.34,+0.08,420.0
2010-09-02,2904044.0,18672877.0,6.44,6.51,6.37,6.4,+0.06,542.0
2010-09-03,2922990.0,18777466.0,6.4,6.5,6.35,6.45,+0.05,533.0
2010-09-06,3200227.0,20924643.0,6.56,6.59,6.46,6.46,+0.01,657.0
2010-09-07,6878348.0,46389377.0,6.5,6.82,6.5,6.75,+0.29,1297.0
2010-09-08,3988212.0,26255149.0,6.7,6.7,6.52,6.55,-0.20,726.0
2010-09-09,1994500.0,13047820.0,6.6,6.66,6.5,6.54,-0.01,385.0
2010-09-10,1690159.0,10985280.0,6.56,6.6,6.46,6.48,-0.06,356.0
2010-09-13,2215355.0,14415971.0,6.48,6.55,6.48,6.5,+0.02,383.0
2010-09-14,1784185.0,11615672.0,6.55,6.55,6.48,6.51,+0.01,295.0
2010-09-15,1641000.0,10649310.0,6.51,6.58,6.45,6.49,-0.02,346.0
2010-09-16,1951368.0,12657796.0,6.51,6.55,6.42,6.43,-0.06,354.0
2010-09-17,1524200.0,9775069.0,6.31,6.5,6.31,6.44,+0.01,293.0
2010-09-20,1431855.0,9320616.0,6.48,6.54,6.47,6.51,+0.07,304.0
2010-09-21,1486200.0,9670580.0,6.56,6.57,6.45,6.5,-0.01,242.0
2010-09-23,1239764.0,8039284.0,6.56,6.56,6.45,6.46,-0.04,229.0
2010-09-24,935420.0,6018236.0,6.47,6.49,6.4,6.42,-0.04,200.0
2010-09-27,1040999.0,6696492.0,6.42,6.48,6.42,6.44,+0.02,195.0
2010-09-28,847478.0,5417328.0,6.41,6.47,6.37,6.38,-0.06,196.0
