日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
2018-11-28,1195500.0,71531350.0,60.5,61.5,57.2,60.1,X0.00,784.0
2018-11-29,374650.0,22700129.0,60.2,61.3,60.2,60.2,+0.10,288.0
2018-11-30,275500.0,16615900.0,60.5,60.6,60.0,60.4,+0.20,179.0
2018-12-03,256440.0,15146816.0,60.5,60.5,58.1,58.9,-1.50,168.0
2018-12-04,86050.0,5066535.0,58.9,59.4,58.6,58.7,-0.20,65.0
2018-12-05,154133.0,8925047.0,58.4,58.4,57.7,57.8,-0.90,95.0
2018-12-06,286218.0,17062571.0,58.2,60.8,57.8,60.2,+2.40,198.0
2018-12-07,140001.0,8202058.0,58.6,59.2,58.1,58.8,-1.40,107.0
2018-12-10,100300.0,5760579.0,59.0,59.0,56.2,57.6,-1.20,80.0
2018-12-11,42000.0,2411200.0,57.0,58.0,57.0,57.1,-0.50,39.0
2018-12-12,21079.0,1213958.0,58.3,58.3,57.2,57.7,+0.60,21.0
2018-12-13,31000.0,1801700.0,58.4,58.4,58.0,58.0,+0.30,23.0
2018-12-14,4000.0,230900.0,57.9,58.0,57.2,57.2,-0.80,4.0
2018-12-17,63000.0,3588300.0,57.3,57.3,56.5,57.2, 0.00,46.0
2018-12-18,60000.0,3430600.0,56.5,57.3,56.5,57.3,+0.10,26.0
2018-12-19,29000.0,1659900.0,57.3,57.3,57.0,57.0,-0.30,15.0
2018-12-20,58000.0,3257600.0,56.5,56.5,55.6,56.0,-1.00,50.0
2018-12-21,36010.0,1987458.0,56.0,56.0,55.0,55.8,-0.20,27.0
2018-12-22,6000.0,340700.0,57.0,57.0,55.7,55.7,-0.10,5.0
2018-12-24,98108.0,5252555.0,55.1,55.1,53.0,53.2,-2.50,69.0
2018-12-25,142000.0,7237000.0,52.0,52.0,50.2,51.0,-2.20,88.0
2018-12-26,42000.0,2146400.0,52.7,52.7,51.0,51.0, 0.00,19.0
2018-12-27,41000.0,2097100.0,52.2,52.2,50.5,50.5,-0.50,27.0
2018-12-28,59000.0,2985900.0,50.5,51.0,50.0,50.0,-0.50,49.0
2019-01-02,94310.0,4549600.0,50.0,50.0,47.85,47.85,-2.15,74.0
2019-01-03,53000.0,2580600.0,47.85,50.0,47.85,48.45,+0.60,47.0
2019-01-04,41000.0,1975300.0,48.45,48.45,48.05,48.2,-0.25,23.0
2019-01-07,43000.0,2078050.0,48.2,49.0,48.2,48.5,+0.30,34.0
2019-01-08,85000.0,4122450.0,47.7,49.5,46.9,49.5,+1.00,56.0
2019-01-09,28000.0,1386100.0,49.5,49.9,49.3,49.5, 0.00,20.0
2019-01-10,16000.0,789700.0,49.5,49.9,49.05,49.05,-0.45,16.0
2019-01-11,17010.0,835135.0,49.1,49.1,49.05,49.1,+0.05,12.0
2019-01-14,46009.0,2261192.0,49.1,49.3,49.0,49.1, 0.00,19.0
2019-01-15,50000.0,2449900.0,49.1,49.1,48.9,49.0,-0.10,23.0
2019-01-16,32000.0,1568400.0,49.0,49.1,49.0,49.0, 0.00,19.0
2019-01-17,139266.0,7226924.0,49.0,53.9,49.0,53.8,+4.80,107.0
2019-01-18,72030.0,3758039.0,53.8,54.2,51.5,51.5,-2.30,55.0
2019-01-21,31100.0,1640650.0,51.9,53.9,51.9,53.5,+2.00,30.0
2019-01-22,55033.0,2959762.0,53.2,54.3,52.1,54.2,+0.70,45.0
2019-01-23,50200.0,2748560.0,55.4,55.4,53.8,54.5,+0.30,37.0
2019-01-24,29000.0,1593500.0,54.5,55.4,54.5,55.0,+0.50,28.0
2019-01-25,42241.0,2339619.0,55.8,56.3,55.0,55.0, 0.00,36.0
2019-01-28,24000.0,1320900.0,55.2,55.4,54.6,55.0, 0.00,19.0
2019-01-29,59000.0,3266700.0,55.0,57.0,54.8,55.0, 0.00,44.0
2019-01-30,28000.0,1550100.0,55.0,55.8,55.0,55.6,+0.60,23.0
2019-02-11,15000.0,831000.0,54.0,55.7,54.0,55.7,+0.10,14.0
2019-02-12,13000.0,712600.0,55.0,55.0,54.1,54.1,-1.60,13.0
2019-02-13,10000.0,541000.0,54.1,54.2,54.0,54.1, 0.00,10.0
2019-02-14,6400.0,342080.0,54.0,54.0,53.3,53.3,-0.80,8.0
2019-02-15,63010.0,3248715.0,51.3,52.2,51.0,51.0,-2.30,49.0
2019-02-18,32000.0,1611600.0,50.8,50.8,50.0,50.4,-0.60,24.0
2019-02-19,13200.0,670460.0,50.4,51.0,50.4,51.0,+0.60,13.0
2019-02-20,28340.0,1447840.0,51.0,51.5,50.8,51.2,+0.20,24.0
2019-02-21,19200.0,977500.0,51.2,51.2,50.7,50.7,-0.50,18.0
2019-02-22,15092.0,762500.0,51.0,51.0,50.2,50.2,-0.50,15.0
2019-02-25,21030.0,1057524.0,50.3,51.0,50.2,51.0,+0.80,19.0
2019-02-26,8148.0,412518.0,51.0,51.0,50.3,50.3,-0.70,9.0
2019-02-27,28000.0,1399550.0,50.2,50.3,49.75,50.3, 0.00,20.0
2019-03-04,18000.0,891600.0,50.0,50.0,49.1,49.6,-0.70,17.0
2019-03-05,52000.0,2424900.0,45.5,50.0,45.5,48.8,-0.80,35.0
2019-03-06,59000.0,2829500.0,48.8,48.8,47.3,48.0,-0.80,32.0
2019-03-07,38150.0,1834265.0,48.0,48.3,47.7,48.3,+0.30,25.0
2019-03-08,52150.0,2599780.0,48.7,51.0,48.7,49.95,+1.65,42.0
2019-03-11,10200.0,506800.0,50.0,50.0,49.2,49.2,-0.75,9.0
2019-03-12,16000.0,795500.0,49.5,49.8,49.5,49.8,+0.60,15.0
2019-03-13,34080.0,1714800.0,49.8,50.5,49.8,50.3,+0.50,27.0
2019-03-14,113646.0,5867169.0,50.3,52.5,50.3,52.4,+2.10,71.0
2019-03-15,37000.0,1945900.0,52.0,53.3,52.0,52.0,-0.40,37.0
2019-03-18,22149.0,1147558.0,51.9,52.0,51.5,51.6,-0.40,19.0
2019-03-19,55000.0,2829700.0,51.0,51.6,51.0,51.1,-0.50,24.0
2019-03-20,31000.0,1574500.0,51.2,51.5,50.5,51.5,+0.40,23.0
2019-03-21,6000.0,306300.0,51.2,51.2,50.8,50.8,-0.70,6.0
2019-03-22,19000.0,962900.0,51.0,51.0,50.3,51.0,+0.20,17.0
2019-03-25,11200.0,569160.0,51.0,51.0,50.5,50.5,-0.50,11.0
2019-03-26,18000.0,911400.0,50.5,51.1,50.4,50.9,+0.40,13.0
2019-03-27,5197.0,262089.0,50.5,50.5,50.4,50.4,-0.50,6.0
2019-03-28,11000.0,554800.0,50.4,50.5,50.4,50.5,+0.10,5.0
2019-03-29,18050.0,918860.0,50.6,51.2,50.6,51.2,+0.70,13.0
2019-04-01,5090.0,261462.0,51.3,51.5,51.3,51.4,+0.20,5.0
2019-04-02,143267.0,7829378.0,51.5,55.9,51.5,55.0,+3.60,104.0
2019-04-03,44000.0,2391200.0,55.0,55.0,53.8,55.0, 0.00,29.0
2019-04-08,30477.0,1677682.0,54.9,55.5,54.9,55.0, 0.00,24.0
2019-04-09,20248.0,1109340.0,55.0,55.0,54.5,54.8,-0.20,16.0
2019-04-10,15000.0,818900.0,54.8,54.9,54.5,54.9,+0.10,9.0
2019-04-11,158288.0,8897958.0,54.9,57.3,54.9,56.7,+1.80,103.0
2019-04-12,41238.0,2291890.0,56.8,56.8,55.0,55.0,-1.70,34.0
2019-04-15,84002.0,4773316.0,55.1,57.9,55.1,55.2,+0.20,63.0
2019-04-16,7000.0,388200.0,56.3,56.3,55.3,55.3,+0.10,7.0
2019-04-17,45000.0,2504100.0,55.5,56.4,55.4,55.4,+0.10,29.0
2019-04-18,33000.0,1838700.0,55.8,56.0,55.3,55.3,-0.10,25.0
2019-04-19,30000.0,1677600.0,56.0,56.2,55.5,56.2,+0.90,24.0
2019-04-22,13000.0,723400.0,55.6,55.7,55.6,55.7,-0.50,7.0
