日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
2018-04-16,3680369.0,86460520.0,23.75,24.2,22.6,23.9,X0.00,2198.0
2018-04-17,1299890.0,29840564.0,23.9,23.9,22.45,22.55,-1.35,826.0
2018-04-18,887856.0,19236982.0,22.8,22.8,20.8,21.6,-0.95,562.0
2018-04-19,354000.0,7556450.0,21.05,21.6,21.05,21.3,-0.30,244.0
2018-04-20,276709.0,5911513.0,21.3,21.75,20.9,21.15,-0.15,207.0
2018-04-23,346497.0,7222210.0,21.5,21.55,20.6,20.6,-0.55,223.0
2018-04-24,536875.0,10730337.0,20.8,20.8,19.7,19.85,-0.75,277.0
2018-04-25,301100.0,6001710.0,19.95,20.1,19.65,20.1,+0.25,151.0
2018-04-26,214277.0,4282233.0,20.25,20.5,19.85,19.9,-0.20,115.0
2018-04-27,130019.0,2587330.0,19.95,20.0,19.8,19.95,+0.05,77.0
2018-04-30,75149.0,1512009.0,19.95,20.25,19.95,20.25,+0.30,50.0
2018-05-02,67000.0,1370000.0,20.25,20.7,20.25,20.35,+0.10,46.0
2018-05-03,114210.0,2299889.0,20.35,20.4,20.0,20.05,-0.30,64.0
2018-05-04,30000.0,603200.0,20.05,20.2,20.05,20.1,+0.05,26.0
2018-05-07,73100.0,1481615.0,20.6,20.6,20.15,20.15,+0.05,43.0
2018-05-08,98458.0,1975464.0,20.1,20.1,20.0,20.1,-0.05,56.0
2018-05-09,86376.0,1731326.0,20.1,20.1,20.0,20.05,-0.05,52.0
2018-05-10,70100.0,1404480.0,20.1,20.15,20.0,20.0,-0.05,41.0
2018-05-11,141000.0,2829550.0,20.0,20.15,20.0,20.0, 0.00,62.0
2018-05-14,86000.0,1737600.0,20.5,20.8,20.05,20.05,+0.05,45.0
2018-05-15,218152.0,4359458.0,20.05,20.05,19.9,19.9,-0.15,91.0
2018-05-16,104532.0,2084043.0,19.9,20.3,19.85,20.3,+0.40,64.0
2018-05-17,48400.0,968130.0,20.1,20.15,19.9,20.15,-0.15,37.0
2018-05-18,26695.0,536883.0,20.15,20.2,20.0,20.15, 0.00,24.0
2018-05-21,107935.0,2138625.0,20.0,20.0,19.55,19.8,-0.35,62.0
2018-05-22,89000.0,1755700.0,19.8,19.9,19.65,19.7,-0.10,52.0
2018-05-23,52005.0,1026047.0,19.7,19.9,19.6,19.7, 0.00,29.0
2018-05-24,47000.0,922400.0,19.6,19.75,19.6,19.6,-0.10,28.0
2018-05-25,56227.0,1115471.0,19.8,19.9,19.8,19.85,+0.25,40.0
2018-05-28,83000.0,1633900.0,19.7,19.85,19.6,19.8,-0.05,44.0
2018-05-29,52105.0,1026197.0,19.7,19.8,19.6,19.65,-0.15,36.0
2018-05-30,57365.0,1124480.0,19.65,19.65,19.55,19.55,-0.10,33.0
2018-05-31,83000.0,1624250.0,19.6,19.8,19.5,19.7,+0.15,51.0
2018-06-01,45525.0,890463.0,19.55,19.6,19.55,19.55,-0.15,29.0
2018-06-04,132945.0,2646260.0,19.75,20.0,19.75,20.0,+0.45,82.0
2018-06-05,40500.0,809850.0,20.0,20.0,19.95,20.0, 0.00,24.0
2018-06-06,87220.0,1752400.0,20.0,20.25,19.95,20.1,+0.10,53.0
2018-06-07,78000.0,1549650.0,20.1,20.1,19.65,19.75,-0.35,44.0
2018-06-08,29070.0,576786.0,19.8,19.95,19.75,19.95,+0.20,23.0
2018-06-11,66150.0,1311305.0,19.95,20.1,19.7,19.85,-0.10,35.0
2018-06-12,75335.0,1488982.0,19.9,19.9,19.65,19.8,-0.05,44.0
2018-06-13,94630.0,1865447.0,19.7,19.85,19.55,19.75,-0.05,37.0
2018-06-14,53900.0,1059999.0,19.65,19.8,19.55,19.7,-0.05,27.0
2018-06-15,38001.0,750619.0,19.85,19.9,19.6,19.8,+0.10,27.0
2018-06-19,42000.0,830900.0,19.9,19.95,19.7,19.8, 0.00,27.0
2018-06-20,107155.0,2109556.0,19.7,19.8,19.6,19.6,-0.20,50.0
2018-06-21,25095.0,494161.0,19.85,19.9,19.6,19.6, 0.00,22.0
2018-06-22,33000.0,648000.0,19.6,19.7,19.6,19.7,+0.10,17.0
2018-06-25,43210.0,853635.0,19.75,19.95,19.7,19.7, 0.00,28.0
2018-06-26,45001.0,880519.0,19.7,19.7,19.5,19.6,-0.10,20.0
2018-06-27,47000.0,907150.0,19.6,19.6,19.15,19.3,-0.30,30.0
2018-06-28,33000.0,639450.0,19.2,19.7,19.15,19.4,+0.10,19.0
2018-06-29,17100.0,329880.0,19.3,19.3,19.25,19.3,-0.10,10.0
2018-07-02,35000.0,676500.0,19.4,19.4,19.2,19.4,+0.10,19.0
2018-07-03,68315.0,1299472.0,19.65,19.65,18.75,18.8,-0.60,42.0
2018-07-04,56050.0,1047534.0,18.75,18.75,18.6,18.6,-0.20,25.0
2018-07-05,31381.0,582748.0,18.6,18.65,18.5,18.5,-0.10,18.0
2018-07-06,112000.0,2039650.0,18.5,18.55,18.0,18.25,-0.25,49.0
2018-07-09,39776.0,726573.0,18.25,18.4,18.15,18.35,+0.10,27.0
2018-07-10,18515.0,340725.0,18.35,18.6,18.35,18.6,+0.25,14.0
2018-07-11,14000.0,259400.0,18.6,18.6,18.45,18.5,-0.10,11.0
2018-07-12,17000.0,318100.0,18.5,18.9,18.5,18.9,+0.40,15.0
2018-07-13,16000.0,306350.0,19.3,19.35,18.9,19.15,+0.25,13.0
2018-07-16,33000.0,622400.0,19.0,19.0,18.7,18.7,-0.45,17.0
2018-07-17,20105.0,376174.0,19.1,19.1,18.6,19.0,+0.30,10.0
2018-07-18,21000.0,397900.0,19.2,19.25,18.75,19.15,+0.15,15.0
2018-07-19,50602.0,971069.0,19.0,19.5,18.85,19.45,+0.30,46.0
2018-07-20,169282.0,3375161.0,19.0,20.5,19.0,19.95,X0.00,89.0
2018-07-23,123000.0,2343900.0,19.8,19.8,18.5,18.5,-1.45,63.0
2018-07-24,70105.0,1302503.0,18.85,19.1,18.45,18.8,+0.30,43.0
2018-07-25,23525.0,435336.0,18.5,18.6,18.45,18.45,-0.35,14.0
2018-07-26,40000.0,741350.0,18.8,18.8,18.45,18.6,+0.15,16.0
2018-07-27,187696.0,3414236.0,18.45,18.45,18.0,18.3,-0.30,83.0
2018-07-30,88000.0,1591000.0,18.3,18.35,18.0,18.2,-0.10,29.0
2018-07-31,148837.0,2671982.0,18.0,18.35,17.8,18.2, 0.00,69.0
2018-08-01,277420.0,4956210.0,18.15,18.2,17.8,18.2, 0.00,108.0
2018-08-02,76199.0,1358052.0,18.05,18.05,17.7,17.7,-0.50,41.0
2018-08-03,17226.0,305068.0,17.7,17.75,17.7,17.75,+0.05,16.0
2018-08-06,67000.0,1202750.0,17.8,18.2,17.8,18.15,+0.40,34.0
2018-08-07,555828.0,10894767.0,18.5,19.95,18.5,19.95,+1.80,278.0
2018-08-08,866593.0,18562338.0,21.7,21.8,21.0,21.25,+1.30,427.0
2018-08-09,300263.0,6196217.0,21.75,21.75,20.1,20.8,-0.45,190.0
2018-08-10,315000.0,6608450.0,21.0,21.25,20.6,21.2,+0.40,150.0
