日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
2010-01-04,6254034.0,85311899.0,13.9,13.95,13.5,13.55,-0.30,1457.0
2010-01-05,6657099.0,88746434.0,13.55,13.75,13.05,13.2,-0.35,1379.0
2010-01-06,4484635.0,59169509.0,13.2,13.35,13.1,13.25,+0.05,1172.0
2010-01-07,4443564.0,58203457.0,13.3,13.35,12.9,12.9,-0.35,1148.0
2010-01-08,3580953.0,46077679.0,12.9,13.05,12.7,12.9, 0.00,1029.0
2010-01-11,3521055.0,45314085.0,12.9,13.05,12.75,12.9, 0.00,943.0
2010-01-12,3002261.0,38885516.0,13.0,13.05,12.85,13.0,+0.10,798.0
2010-01-13,5605006.0,73417515.0,13.0,13.25,12.9,13.15,+0.15,1179.0
2010-01-14,3355604.0,44309498.0,13.3,13.35,13.1,13.15, 0.00,858.0
2010-01-15,3140243.0,41434905.0,13.2,13.3,13.1,13.1,-0.05,812.0
2010-01-18,4976906.0,65723271.0,13.0,13.4,13.0,13.4,+0.30,1140.0
2010-01-19,13478030.0,182992445.0,13.5,13.75,13.3,13.6,+0.20,3002.0
2010-01-20,4224331.0,56708377.0,13.7,13.7,13.2,13.2,-0.40,1130.0
2010-01-21,3105537.0,40679781.0,13.2,13.3,12.95,13.1,-0.10,850.0
2010-01-22,4751134.0,59556669.0,12.85,13.0,12.25,12.5,-0.60,1130.0
2010-01-25,1726169.0,21140546.0,12.1,12.45,12.1,12.15,-0.35,574.0
2010-01-26,5588949.0,65126012.0,12.3,12.35,11.3,11.35,-0.80,1180.0
2010-01-27,3023783.0,34217674.0,11.35,11.55,11.1,11.15,-0.20,674.0
2010-01-28,2040966.0,23506499.0,11.4,11.65,11.25,11.6,+0.45,548.0
2010-01-29,1451797.0,16438885.0,11.4,11.55,11.2,11.35,-0.25,448.0
2010-02-01,1642339.0,18401340.0,11.5,11.5,11.0,11.05,-0.30,392.0
2010-02-02,2258165.0,25164244.0,11.2,11.35,10.9,10.9,-0.15,560.0
2010-02-03,1942287.0,21407648.0,11.0,11.2,10.9,11.05,+0.15,441.0
2010-02-04,996519.0,11121534.0,11.1,11.25,11.1,11.15,+0.10,295.0
2010-02-05,4075507.0,42996371.0,10.9,10.9,10.4,10.45,-0.70,812.0
2010-02-06,2297512.0,23157751.0,10.5,10.5,9.72,10.15,-0.30,587.0
2010-02-08,1389665.0,14047442.0,10.15,10.25,10.0,10.1,-0.05,417.0
2010-02-09,1614577.0,16635805.0,10.15,10.5,10.0,10.45,+0.35,454.0
2010-02-10,1690334.0,18119704.0,10.6,10.8,10.55,10.75,+0.30,457.0
2010-02-22,1349099.0,14698498.0,11.15,11.15,10.75,10.8,+0.05,348.0
2010-02-23,936918.0,10158706.0,10.8,11.0,10.7,10.9,+0.10,275.0
2010-02-24,818976.0,8872984.0,10.7,11.0,10.7,10.85,-0.05,252.0
2010-02-25,1160818.0,12487764.0,10.7,10.9,10.65,10.65,-0.20,356.0
2010-02-26,873367.0,9323616.0,10.7,10.8,10.6,10.6,-0.05,257.0
2010-03-01,975194.0,10517483.0,10.6,10.9,10.6,10.85,+0.25,301.0
2010-03-02,1259401.0,13754454.0,10.9,11.05,10.85,10.85, 0.00,366.0
2010-03-03,1115413.0,12117496.0,10.85,10.95,10.8,10.85, 0.00,290.0
2010-03-04,1392544.0,15161320.0,10.9,11.0,10.8,10.85, 0.00,372.0
2010-03-05,4765621.0,54312796.0,11.05,11.6,11.0,11.6,+0.75,1411.0
2010-03-08,4914297.0,57855591.0,11.85,11.9,11.6,11.7,+0.10,1213.0
2010-03-09,1541633.0,17840838.0,11.8,11.8,11.5,11.65,-0.05,468.0
2010-03-10,2968482.0,35311780.0,11.7,12.1,11.65,11.8,+0.15,988.0
2010-03-11,1695245.0,19799962.0,11.85,11.9,11.55,11.55,-0.25,480.0
2010-03-12,1051363.0,12219207.0,11.6,11.75,11.55,11.65,+0.10,389.0
2010-03-15,1239024.0,14303666.0,11.65,11.75,11.3,11.4,-0.25,400.0
2010-03-16,1110066.0,12712856.0,11.4,11.6,11.35,11.6,+0.20,362.0
2010-03-17,2329125.0,27397806.0,11.7,11.85,11.65,11.8,+0.20,664.0
2010-03-18,2280291.0,27120223.0,11.85,12.0,11.8,11.9,+0.10,629.0
2010-03-19,4324659.0,53030781.0,11.9,12.5,11.9,12.3,+0.40,1243.0
