日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
2010-01-04,2067635.0,29694611.0,14.4,14.6,14.0,14.3,+0.20,570.0
2010-01-05,1111896.0,15636901.0,14.4,14.45,13.9,13.9,-0.40,324.0
2010-01-06,1101178.0,15251628.0,13.95,14.0,13.75,13.8,-0.10,295.0
2010-01-07,1410106.0,19476469.0,13.8,14.25,13.5,13.5,-0.30,372.0
2010-01-08,964033.0,12920234.0,13.5,13.75,13.25,13.4,-0.10,296.0
2010-01-11,571684.0,7687434.0,13.4,13.6,13.4,13.45,+0.05,194.0
2010-01-12,790601.0,10592417.0,13.45,13.6,13.25,13.45, 0.00,223.0
2010-01-13,672971.0,9069206.0,13.6,13.6,13.3,13.45, 0.00,237.0
2010-01-14,6497237.0,92642917.0,13.45,14.35,13.45,14.35,+0.90,1154.0
2010-01-15,3817042.0,54406968.0,14.25,14.5,14.05,14.05,-0.30,1005.0
2010-01-18,1892641.0,26924280.0,14.05,14.45,14.0,14.2,+0.15,619.0
2010-01-19,1638316.0,23266852.0,14.4,14.5,13.85,14.0,-0.20,532.0
2010-01-20,1208530.0,16788159.0,14.1,14.1,13.8,13.85,-0.15,287.0
2010-01-21,1421326.0,19384679.0,13.85,14.0,13.45,13.45,-0.40,289.0
2010-01-22,915353.0,11892901.0,12.8,13.3,12.8,12.95,-0.50,290.0
2010-01-25,567259.0,7350251.0,12.8,13.3,12.8,12.8,-0.15,195.0
2010-01-26,1602807.0,19785832.0,13.0,13.1,11.95,12.1,-0.70,429.0
2010-01-27,1855301.0,21242900.0,12.1,12.1,11.3,11.3,-0.80,460.0
2010-01-28,835057.0,9659606.0,11.3,11.7,11.3,11.6,+0.30,235.0
2010-01-29,652310.0,7425793.0,11.3,11.6,11.0,11.5,-0.10,211.0
2010-02-01,301943.0,3519489.0,11.5,11.8,11.5,11.6,+0.10,123.0
2010-02-02,405001.0,4701160.0,11.9,11.9,11.2,11.4,-0.20,140.0
2010-02-03,297565.0,3427996.0,11.5,11.65,11.4,11.5,+0.10,94.0
2010-02-04,487472.0,5555378.0,11.5,11.6,11.25,11.3,-0.20,164.0
2010-02-05,623215.0,6663737.0,11.1,11.1,10.55,10.55,-0.75,208.0
2010-02-06,581589.0,5833244.0,10.3,10.35,9.82,10.2,-0.35,178.0
2010-02-08,557576.0,5535483.0,10.2,10.25,9.64,9.8,-0.40,303.0
2010-02-09,895642.0,8992434.0,9.65,10.45,9.5,10.45,+0.65,220.0
2010-02-10,577631.0,6302833.0,10.6,11.1,10.6,11.1,+0.65,220.0
2010-02-22,1295366.0,15173825.0,11.85,11.85,11.4,11.6,+0.50,320.0
2010-02-23,359223.0,4056407.0,11.5,11.5,11.2,11.3,-0.30,133.0
2010-02-24,430800.0,4861957.0,11.2,11.55,11.0,11.3, 0.00,146.0
2010-02-25,937669.0,10622755.0,11.45,11.45,11.1,11.25,-0.05,183.0
2010-02-26,318997.0,3561064.0,11.2,11.4,11.0,11.05,-0.20,111.0
2010-03-01,205448.0,2319839.0,11.25,11.4,11.1,11.3,+0.25,85.0
2010-03-02,224355.0,2538290.0,11.4,11.4,11.2,11.25,-0.05,96.0
2010-03-03,187547.0,2098821.0,11.1,11.35,11.1,11.25, 0.00,86.0
2010-03-04,271226.0,3032594.0,11.25,11.35,11.05,11.05,-0.20,116.0
2010-03-05,199128.0,2222530.0,11.15,11.25,11.1,11.25,+0.20,91.0
2010-03-08,362145.0,4135691.0,11.3,11.5,11.25,11.4,+0.15,135.0
2010-03-09,391724.0,4514285.0,11.4,11.7,11.4,11.45,+0.05,159.0
2010-03-10,212222.0,2431041.0,11.45,11.6,11.35,11.45, 0.00,88.0
2010-03-11,3362423.0,41013925.0,11.8,12.25,11.75,12.25,+0.80,801.0
2010-03-12,1364347.0,16309856.0,12.1,12.1,11.75,11.9,-0.35,468.0
2010-03-15,2437328.0,30254561.0,11.65,12.7,11.65,12.7,+0.80,576.0
2010-03-16,3651970.0,48364505.0,13.45,13.45,12.85,12.95,+0.25,981.0
2010-03-17,3799435.0,52131504.0,13.4,13.85,13.15,13.7,+0.75,965.0
2010-03-18,3674026.0,50163348.0,13.7,13.9,13.3,13.55,-0.15,949.0
2010-03-19,3376464.0,47453213.0,13.6,14.3,13.6,14.1,+0.55,1107.0
2010-03-22,4103334.0,59678140.0,14.35,14.75,14.35,14.6,+0.50,1148.0
2010-03-23,2402492.0,34639758.0,14.85,14.85,14.0,14.1,-0.50,763.0
2010-03-24,1637847.0,23045419.0,14.35,14.35,13.85,14.05,-0.05,496.0
2010-03-25,1384107.0,18893834.0,13.9,13.9,13.4,13.55,-0.50,478.0
2010-03-26,1015678.0,13944649.0,13.55,14.0,13.55,13.55, 0.00,331.0
2010-03-29,1264151.0,18228269.0,14.2,14.45,14.2,14.45,+0.90,281.0
2010-03-30,7439636.0,113691963.0,15.45,15.45,14.9,15.15,+0.70,2227.0
2010-03-31,3088997.0,46295299.0,14.9,15.2,14.65,15.0,-0.15,887.0
2010-04-01,3468869.0,54248238.0,15.15,16.0,15.15,15.7,+0.70,1120.0
2010-04-02,1917584.0,29722066.0,15.95,15.95,15.3,15.45,-0.25,662.0
2010-04-06,2553853.0,39956311.0,15.7,16.0,15.35,15.35,-0.10,745.0
2010-04-07,1798797.0,27038219.0,15.45,15.45,14.85,15.0,-0.35,578.0
