日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
2020-12-23,514983.0,43818951.0,86.3,87.0,82.6,85.7,X0.00,439.0
2020-12-24,921751.0,81573174.0,87.8,89.8,87.3,87.5,+1.80,717.0
2020-12-25,232985.0,20371608.0,88.0,88.5,86.7,87.3,-0.20,220.0
2020-12-28,339318.0,29803559.0,88.0,88.8,87.0,87.7,+0.40,258.0
2020-12-29,366404.0,31675155.0,88.3,88.3,85.7,86.1,-1.60,286.0
2020-12-30,815426.0,68512115.0,86.0,86.1,83.4,83.8,-2.30,750.0
2020-12-31,877583.0,73855764.0,84.1,85.9,83.0,83.6,-0.20,730.0
2021-01-04,854650.0,72077830.0,84.5,85.8,83.5,85.3,+1.70,645.0
2021-01-05,1041526.0,89704489.0,84.8,87.4,84.5,85.6,+0.30,819.0
2021-01-06,1182067.0,103409511.0,88.0,89.2,85.9,86.2,+0.60,910.0
2021-01-07,713575.0,62285322.0,86.6,88.7,86.5,86.6,+0.40,597.0
2021-01-08,7817852.0,726474483.0,88.3,95.2,87.5,95.2,+8.60,5064.0
2021-01-11,8099548.0,826715784.0,98.6,104.5,97.4,103.0,+7.80,5997.0
2021-01-12,3531713.0,347895831.0,101.5,101.5,96.0,98.2,-4.80,2720.0
2021-01-13,2012763.0,196108512.0,99.3,100.0,96.0,96.5,-1.70,1598.0
2021-01-14,1369619.0,129963512.0,96.5,97.9,93.3,94.6,-1.90,1130.0
2021-01-15,1661314.0,155204088.0,95.9,96.6,92.2,92.9,-1.70,1244.0
2021-01-18,780798.0,71898256.0,93.1,94.2,90.0,92.0,-0.90,634.0
2021-01-19,774304.0,72274132.0,92.2,95.0,92.2,93.5,+1.50,614.0
2021-01-20,6362825.0,625909962.0,96.5,101.5,94.6,95.1,+1.60,4828.0
2021-01-21,5060127.0,522985096.0,100.5,104.5,100.5,104.5,+9.40,2640.0
2021-01-22,16846062.0,1810185348.0,105.0,114.0,102.5,110.0,+5.50,11602.0
2021-01-25,5597932.0,608390193.0,109.0,113.0,105.0,108.0,-2.00,4218.0
2021-01-26,12972514.0,1485642725.0,110.0,118.0,109.5,113.5,+5.50,9924.0
2021-01-27,4620480.0,517816585.0,114.5,116.0,109.0,111.5,-2.00,3711.0
2021-01-28,2152667.0,234750347.0,108.0,111.0,106.5,110.5,-1.00,1751.0
2021-01-29,9765571.0,1126613787.0,112.0,119.0,112.0,112.0,+1.50,7204.0
2021-02-01,5077241.0,526064365.0,110.5,111.5,101.0,101.0,-11.00,3904.0
2021-02-02,2971373.0,301773293.0,101.5,104.0,99.0,103.5,+2.50,2361.0
2021-02-03,1525401.0,154172225.0,102.0,104.5,99.0,99.0,-4.50,1295.0
2021-02-04,1276999.0,127232120.0,99.3,101.5,98.1,98.1,-0.90,1076.0
2021-02-05,1132100.0,113237959.0,100.0,101.0,98.8,100.0,+1.90,998.0
2021-02-17,1790573.0,187491050.0,104.0,107.5,102.0,105.0,+5.00,1567.0
2021-02-18,5002597.0,569136237.0,105.0,115.5,103.5,115.5,+10.50,3502.0
2021-02-19,5564526.0,644654125.0,115.5,120.0,112.0,113.5,-2.00,4084.0
2021-02-22,2749004.0,318977984.0,114.0,118.5,114.0,115.0,+1.50,2068.0
2021-02-23,7346274.0,879704783.0,117.0,126.0,115.0,115.0, 0.00,5529.0
2021-02-24,2278833.0,259052745.0,115.0,118.0,110.5,111.0,-4.00,1781.0
2021-02-25,1042012.0,116553677.0,113.0,114.0,110.5,111.0, 0.00,958.0
2021-02-26,842645.0,92666388.0,107.5,112.5,107.0,110.0,-1.00,709.0
2021-03-02,1335863.0,145193417.0,114.0,114.0,106.0,106.0,-4.00,1114.0
2021-03-03,1921294.0,211381675.0,106.5,113.5,105.0,112.5,+6.50,1543.0
2021-03-04,1333201.0,147264381.0,110.0,113.5,108.5,109.0,-3.50,1101.0
2021-03-05,1857266.0,208673086.0,107.5,114.5,107.0,112.0,+3.00,1496.0
2021-03-08,9325794.0,1095586245.0,114.5,120.5,112.5,115.0,+3.00,6484.0
2021-03-09,11905030.0,1427657203.0,115.5,123.5,115.5,122.0,+7.00,8211.0
2021-03-10,4319343.0,517143833.0,119.5,121.5,118.0,120.0,-2.00,3098.0
2021-03-11,4697791.0,570148083.0,119.0,124.5,118.0,119.0,-1.00,3445.0
2021-03-12,5177401.0,633698665.0,119.5,125.0,118.5,122.5,+3.50,3762.0
2021-03-15,4818063.0,593943816.0,122.5,127.0,119.5,119.5,-3.00,3686.0
