日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
2014-02-14,1408377.0,100922738.0,72.0,73.0,70.5,71.0,X0.00,933.0
2014-02-17,1038374.0,74785700.0,71.0,72.7,71.0,71.6,+0.60,740.0
2014-02-18,534708.0,38391186.0,72.7,72.7,71.3,71.6, 0.00,403.0
2014-02-19,649020.0,46527424.0,72.0,72.4,71.3,71.5,-0.10,392.0
2014-02-20,2146364.0,153963895.0,71.6,74.0,69.5,69.6,-1.90,1439.0
2014-02-21,1296005.0,89820945.0,70.5,70.5,68.8,69.2,-0.40,856.0
2014-02-24,2045529.0,146160875.0,70.0,72.5,69.1,72.0,+2.80,1162.0
2014-02-25,1926131.0,141841109.0,73.4,74.3,72.9,73.5,+1.50,1147.0
2014-02-26,4713023.0,366450791.0,75.0,78.6,74.5,78.6,+5.10,2489.0
2014-02-27,2403710.0,188418156.0,78.4,79.5,77.7,77.7,-0.90,1564.0
2014-03-03,1110976.0,85011153.0,77.4,77.4,75.6,77.3,-0.40,723.0
2014-03-04,1480470.0,116060623.0,77.9,79.5,77.3,77.5,+0.20,1024.0
2014-03-05,1405558.0,110178553.0,79.3,79.4,77.6,77.8,+0.30,896.0
2014-03-06,939858.0,72503673.0,78.1,78.5,76.5,76.6,-1.20,670.0
2014-03-07,4433849.0,358115934.0,77.0,81.9,76.8,80.9,+4.30,2332.0
2014-03-10,1336288.0,107167947.0,81.0,81.3,78.9,80.3,-0.60,877.0
2014-03-11,5159640.0,437765283.0,82.5,85.9,82.5,84.7,+4.40,2797.0
2014-03-12,2386669.0,195716551.0,82.0,83.0,80.8,82.6,-2.10,1593.0
2014-03-13,1335590.0,110343995.0,83.2,83.5,81.8,82.6, 0.00,915.0
2014-03-14,1745411.0,146383640.0,83.0,85.5,82.0,82.6, 0.00,1182.0
2014-03-17,1550067.0,130123091.0,83.9,85.5,82.6,83.5,+0.90,1004.0
2014-03-18,2460274.0,210646390.0,84.5,87.0,84.1,85.0,+1.50,1602.0
2014-03-19,1215248.0,101938881.0,85.3,85.7,82.5,83.4,-1.60,833.0
2014-03-20,707330.0,58025659.0,82.5,83.0,80.2,82.4,-1.00,495.0
2014-03-21,2257997.0,190581347.0,82.0,85.6,81.7,83.5,+1.10,1394.0
2014-03-24,1216887.0,99254788.0,81.8,82.5,80.0,82.4,-1.10,755.0
2014-03-25,823768.0,68747225.0,82.6,84.3,82.4,83.5,+1.10,637.0
2014-03-26,1369740.0,116355500.0,86.1,86.2,83.9,85.0,+1.50,889.0
2014-03-27,612207.0,51597044.0,85.6,85.8,83.5,83.8,-1.20,426.0
2014-03-28,1444612.0,118339442.0,84.0,84.0,80.8,80.8,-3.00,880.0
2014-03-31,904998.0,73850533.0,80.6,82.2,80.6,82.2,+1.40,546.0
2014-04-01,487821.0,40082632.0,82.5,82.8,81.8,81.9,-0.30,326.0
2014-04-02,555370.0,45446770.0,82.2,82.7,81.5,81.5,-0.40,408.0
2014-04-03,952533.0,78571948.0,81.5,83.7,81.5,82.0,+0.50,726.0
2014-04-07,485109.0,39724038.0,81.8,82.5,81.1,82.0, 0.00,407.0
2014-04-08,514398.0,42514932.0,82.1,83.2,81.5,82.5,+0.50,371.0
2014-04-09,1215787.0,101689008.0,83.0,84.7,82.0,84.0,+1.50,822.0
2014-04-10,1012375.0,85010086.0,84.1,85.3,82.7,84.5,+0.50,647.0
2014-04-11,737698.0,62085812.0,84.0,85.3,82.9,83.4,-1.10,512.0
2014-04-14,2111093.0,166143016.0,83.0,83.3,77.6,77.6,-5.80,1193.0
2014-04-15,1094153.0,83198826.0,77.2,78.1,73.3,77.7,+0.10,690.0
2014-04-16,404367.0,30870598.0,77.2,77.2,75.6,76.5,-1.20,257.0
2014-04-17,315330.0,24593740.0,76.5,78.8,76.5,78.0,+1.50,241.0
2014-04-18,457054.0,35553714.0,78.0,78.5,76.7,76.7,-1.30,344.0
2014-04-21,449270.0,34261320.0,76.7,77.4,75.0,76.4,-0.30,298.0
2014-04-22,535480.0,41073430.0,76.4,78.0,75.6,76.0,-0.40,448.0
2014-04-23,436065.0,33270175.0,76.6,77.4,75.3,75.3,-0.70,366.0
2014-04-24,408956.0,30800501.0,75.3,76.0,74.1,75.0,-0.30,328.0
2014-04-25,851782.0,61509373.0,75.1,75.7,70.4,71.8,-3.20,581.0
2014-04-28,580983.0,41954265.0,70.5,74.0,70.0,72.5,+0.70,411.0
2014-04-29,563480.0,41417184.0,73.0,74.0,73.0,73.7,+1.20,384.0
2014-04-30,414450.0,30204300.0,73.9,74.0,72.1,72.1,-1.60,318.0
2014-05-02,412642.0,29729996.0,72.3,72.9,71.3,71.5,-0.60,254.0
2014-05-05,642882.0,47391703.0,71.6,75.2,71.6,73.8,+2.30,463.0
2014-05-06,393817.0,28870049.0,73.9,73.9,73.0,73.2,-0.60,309.0
2014-05-07,945657.0,71389426.0,72.9,77.6,72.8,76.3,+3.10,684.0
2014-05-08,456535.0,34427125.0,77.3,77.3,75.0,75.6,-0.70,330.0
2014-05-09,446085.0,33601605.0,75.1,76.6,74.2,74.2,-1.40,282.0
2014-05-12,292492.0,21605611.0,74.0,74.6,73.4,73.5,-0.70,205.0
2014-05-13,803570.0,57122384.0,73.7,74.4,69.9,70.6,-2.90,490.0
2014-05-14,579105.0,41794865.0,70.6,73.7,70.6,73.1,+2.50,362.0
2014-05-15,348570.0,25556610.0,73.1,74.3,72.6,73.1, 0.00,229.0
2014-05-16,279825.0,20256446.0,72.5,73.0,71.8,72.4,-0.70,187.0
2014-05-19,259159.0,18689910.0,72.4,73.0,71.6,72.4, 0.00,157.0
2014-05-20,425100.0,30849539.0,72.7,73.3,71.8,72.7,+0.30,239.0
2014-05-21,300000.0,21587200.0,72.7,72.8,71.5,72.8,+0.10,186.0
2014-05-22,887426.0,65971350.0,73.1,75.5,72.8,75.0,+2.20,557.0
2014-05-23,185014.0,13851034.0,75.3,75.5,74.5,74.5,-0.50,153.0
2014-05-26,319414.0,24209111.0,74.8,76.6,74.6,75.8,+1.30,251.0
2014-05-27,187570.0,14188159.0,75.8,76.2,75.0,75.2,-0.60,132.0
2014-05-28,413671.0,31022791.0,76.2,76.2,74.3,75.5,+0.30,277.0
2014-05-29,585873.0,44710194.0,76.0,76.8,75.5,76.8,+1.30,369.0
2014-05-30,637407.0,48570894.0,77.1,77.5,75.5,76.8, 0.00,410.0
2014-06-03,529123.0,39741862.0,77.0,77.2,74.4,74.5,-2.30,399.0
2014-06-04,470388.0,34380905.0,74.7,74.9,72.5,73.0,-1.50,285.0
2014-06-05,495211.0,35701446.0,73.0,73.6,71.4,72.3,-0.70,310.0
2014-06-06,398284.0,28705532.0,72.6,72.8,71.6,72.2,-0.10,214.0
2014-06-09,369049.0,26531393.0,72.3,73.0,71.5,71.6,-0.60,262.0
2014-06-10,329421.0,23628642.0,71.6,72.3,71.1,71.7,+0.10,193.0
2014-06-11,648883.0,47345679.0,72.0,73.9,72.0,73.2,+1.50,377.0
2014-06-12,247544.0,17960247.0,73.2,73.2,72.1,72.7,-0.50,213.0
2014-06-13,174092.0,12757487.0,72.7,73.6,72.7,73.2,+0.50,128.0
2014-06-16,289300.0,21192580.0,73.2,73.8,72.9,73.2, 0.00,163.0
2014-06-17,680474.0,50572747.0,73.4,75.5,73.3,73.5,+0.30,460.0
2014-06-18,283450.0,20975429.0,73.5,74.4,73.4,74.0,+0.50,216.0
2014-06-19,1973073.0,153950170.0,75.1,79.1,74.5,79.1,+5.10,1018.0
2014-06-20,2179837.0,184414203.0,84.6,84.6,84.6,84.6,+5.50,848.0
2014-06-23,5703557.0,487841808.0,85.9,88.5,80.0,81.1,-3.50,2952.0
2014-06-24,2258150.0,187041100.0,84.8,84.8,81.8,82.0,+0.90,1382.0
2014-06-25,2236764.0,184058692.0,82.0,83.5,81.0,81.8,-0.20,1333.0
2014-06-26,5208172.0,447090745.0,82.9,87.5,82.5,87.5,+5.70,2552.0
2014-06-27,3466965.0,298782924.0,87.4,87.4,85.0,85.3,-2.20,1899.0
2014-06-30,3592936.0,313745549.0,86.9,87.9,85.3,85.4,+0.10,1780.0
2014-07-01,4319816.0,381577192.0,86.4,90.5,86.0,87.2,+1.80,2637.0
2014-07-02,1866981.0,159916193.0,87.9,87.9,83.7,84.3,-2.90,1268.0
