日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
2010-01-04,6168148.0,189911338.0,30.6,31.25,30.4,30.7,+0.10,1655.0
2010-01-05,7359012.0,227570165.0,31.2,31.4,30.5,30.6,-0.10,2160.0
2010-01-06,4350105.0,132681281.0,30.65,30.8,30.35,30.35,-0.25,1320.0
2010-01-07,11500125.0,339102173.0,30.15,30.35,29.15,29.2,-1.15,3358.0
2010-01-08,6619306.0,190579062.0,29.2,29.4,28.5,28.9,-0.30,1950.0
2010-01-11,3281213.0,95362527.0,28.9,29.35,28.9,29.0,+0.10,1075.0
2010-01-12,4047636.0,117707553.0,29.0,29.45,28.8,29.1,+0.10,1202.0
2010-01-13,5140920.0,149716480.0,28.9,29.45,28.8,29.0,-0.10,1507.0
2010-01-14,4808058.0,140760933.0,29.1,29.5,29.1,29.1,+0.10,1362.0
2010-01-15,3919141.0,114531247.0,29.35,29.4,29.1,29.2,+0.10,1069.0
2010-01-18,4179988.0,122361146.0,29.1,29.55,28.9,29.2, 0.00,1257.0
2010-01-19,3880613.0,114257513.0,29.35,29.7,29.25,29.3,+0.10,1443.0
2010-01-20,2920592.0,85219644.0,29.5,29.55,29.0,29.0,-0.30,927.0
2010-01-21,4738038.0,135603123.0,29.0,29.2,28.15,28.2,-0.80,1570.0
2010-01-22,13311475.0,355136975.0,27.5,27.5,26.25,26.5,-1.70,2975.0
2010-01-25,5703876.0,148646150.0,26.05,26.45,25.5,26.0,-0.50,1532.0
2010-01-26,5955126.0,150607750.0,26.5,26.5,24.25,24.35,-1.65,1793.0
2010-01-27,4447514.0,110982519.0,24.35,25.5,24.2,24.85,+0.50,1531.0
2010-01-28,4752506.0,122359504.0,25.4,26.0,25.4,25.85,+1.00,1369.0
2010-01-29,2213248.0,56520108.0,25.3,25.85,25.05,25.8,-0.05,711.0
2010-02-01,1288001.0,32764877.0,25.95,25.95,25.2,25.4,-0.40,505.0
2010-02-02,1692996.0,42546701.0,25.6,25.85,24.6,24.65,-0.75,649.0
2010-02-03,4718519.0,118291455.0,24.9,25.4,24.5,25.1,+0.45,1212.0
